,Agreement Counts,Entropies
366,2,0.2077941627751425
367,2,2.4546702845270554
368,2,3.057987534359708
369,3,2.106123200070919
370,3,1.7329321616058246
371,1,0.05427394512902652
372,2,0.7674184513259744
373,1,0.3457172578848567
374,2,0.5065282310229965
375,1,0.23646530603200733
376,2,2.4536789635509537
377,2,1.8742797047387678
378,1,2.0894033982503823
379,2,2.5121822612133933
380,2,1.484703429396756
381,2,2.530715925447058
382,1,1.6065889291666218
383,2,3.148579887678072
384,2,2.7264204655964246
385,3,2.282919352163101
386,3,2.1991567085412775
387,1,2.021457488414114
388,2,1.572873584461329
389,1,1.427408428598374
390,2,2.6981695607946956
391,2,3.0454741085124444
392,2,0.9631104515763971
393,2,1.4343928605726575
394,2,2.181537748984545
395,2,2.2973039059128793
396,1,1.1699236581793375
397,1,1.3658879224728375
398,1,1.1128633154470107
399,2,2.243447575030654
400,2,2.308562445497097
401,2,2.7204036629458757
402,2,2.156698356263976
403,2,1.654157974131948
404,1,1.2770997569890643
405,1,1.5127116906111193
406,3,1.8253446723981241
407,3,2.77987423935758
408,2,2.345391064217409
409,2,2.413304909613225
410,1,1.9885621627191143
411,3,1.114612234708103
412,2,0.5692844125968353
413,2,1.1863630580399838
414,1,0.8607685199856142
415,2,1.8198142777751085
416,2,0.8827388809818308
417,1,0.31951020445865747
418,2,1.9363582153981633
419,3,0.6570736853270042
420,3,1.5233553424282473
421,1,2.5049846631794757
422,1,2.5836276321804506
423,3,1.4394219804849242
424,3,1.3991751009810287
425,2,0.5910930139452136
426,1,2.450661446486701
427,2,2.044279511089534
428,1,2.1581224486536774
429,1,1.6768320090713857
430,2,1.6213128490081141
431,2,3.2162745092466105
432,3,2.0538273872197914
433,3,0.6474573025968102
434,2,1.79292152883072
435,1,0.1842386656120141
436,3,3.2501582306854306
437,3,1.1245240166282078
438,2,1.4285036653796306
439,1,0.7748939291639052
440,1,2.6546824907289244
441,2,2.2427631380136654
442,3,2.1539709095410933
443,2,1.6889217821421874
444,1,1.4599732150714886
445,3,1.5001859810778333
446,1,0.17513391935289851
447,2,1.800713603947633
448,3,1.955205055521007
449,3,1.6202981391441356
450,2,2.67220000779473
451,3,1.0308856875933905
452,1,0.027473962067503254
453,2,1.8298451992099576
454,2,2.8979028109000384
455,1,2.5462424238574415
456,2,0.4407925676389651
457,2,2.0249068769170506
458,1,2.097554436819552
459,2,1.4313404826398757
460,2,2.9080492673965224
461,1,0.28040584518269573
462,1,1.5132090501224749
463,1,2.010398264026511
464,2,1.0344826356341745
465,2,1.6429157593252195
466,2,2.9558627067853975
467,1,2.5203134135258
468,3,0.7111070589150299
469,2,0.7876791564792341
470,1,1.0475326364785384
471,1,1.5993420676793246
472,2,1.9959419651476937
473,1,0.20813409223552432
474,1,1.6060451088685477
475,2,1.7112939472182784
476,2,2.7844752964021264
477,1,2.6344928832103904
478,2,1.5280726387690753
479,1,2.9059570845704665
480,1,0.39581769964687596
481,2,2.3109571588578617
482,2,2.3085437251479877
483,2,1.8970730735182029
484,2,2.4897050716935536
485,1,0.5910357398564471
486,2,2.180708989868829
487,2,1.1133944125670454
488,2,1.831368763887253
489,2,2.753750848912544
490,1,0.229365203022875
491,2,2.356755853583912
492,1,1.0037086275558065
493,2,1.810745031818708
494,1,2.748049358821261
495,2,2.612765845634696
496,2,1.883164714814378
497,1,2.5598614588139816
498,2,1.48411298644417
499,1,1.9027804528723762
500,2,1.9226984120578359
501,2,1.3478682412316096
502,3,1.191275546824109
503,2,2.2031177605409584
504,1,0.4874247360592265
505,2,3.0849464949214678
506,2,2.810239668631095
507,1,1.7098070870365376
508,1,0.018850674760702468
509,2,2.2310982595404507
510,1,2.9276003049681085
511,1,0.5791460487841245
512,1,0.07820169101475143
513,1,1.1775907035866384
514,1,2.3013096435396947
515,2,2.0470776716679957
516,1,2.1728421331537504
517,3,2.19326615747348
518,2,2.0949496073371208
519,1,1.1742869539778553
520,1,0.24237318339406932
521,1,0.19160527479756834
522,1,2.0129197622415718
523,2,2.174972115484286
524,2,2.060839851184763
525,2,2.8960678774761344
526,1,0.48746707437232706
527,2,0.4477403390899461
528,2,3.1097866140070995
529,2,2.21729290816795
530,1,2.5380001701040014
531,1,1.775342500683023
532,2,1.707149797720304
533,2,1.8354834959830335
534,2,2.294057080669928
535,2,1.8486671704582376
536,2,3.1358639797662717
537,1,0.2805582653167881
538,2,0.3718075361383339
539,2,2.8483236991170107
540,1,2.3926512476235486
541,3,2.591252999262242
542,1,2.1480136784144994
543,2,1.6294344351160195
544,1,1.7957361129200293
545,1,1.0500405667402752
546,1,0.15884241855524353
547,2,2.154013394985442
548,1,1.4760296163115882
549,2,0.967416050739676
550,1,0.02217033522917751
551,3,3.4612242737906036
552,1,2.01546682576263
553,1,0.40285342453332407
554,2,2.4692924070940085
555,1,0.09257873404161245
556,2,2.1162601946297603
557,2,1.053175715774205
558,1,0.040198485910031674
559,1,2.605154076551431
560,2,2.904840231945447
561,2,2.7380447375384147
562,2,0.6881999787601495
563,2,2.8486643761961763
564,2,1.351502895834203
565,1,2.177094809609704
566,3,1.822136508803219
567,2,0.3710430997950948
568,2,0.19751575280010866
569,3,2.6606703912850587
570,1,0.15059991945369036
571,2,2.309455795629694
572,3,1.8427184073854983
573,2,1.8013840886955497
574,2,0.8261194103370474
575,2,0.21278934718828582
576,1,0.4312371772136673
577,2,2.6345165718127204
578,2,1.5743802103073081
579,3,2.2315688592179055
580,3,1.6796417830419366
581,1,1.4628311847014384
582,3,2.688833583622588
583,1,0.42554323337505184
584,1,0.19636484772124765
585,1,0.8478988028793666
586,1,2.1913899874255462
587,2,1.4691366787835813
588,3,0.11531483494075623
589,2,1.9013493341550602
590,2,1.8456641254294377
591,2,2.4115364265618404
592,2,2.817691791312128
593,1,2.569714595184775
594,2,2.419238703092921
595,2,2.7166317919234464
596,3,1.7185029439541117
597,2,0.9744527724643635
598,1,1.534474114646624
599,2,0.6173452765040134
600,1,1.1253332228709263
601,1,1.6488880256381757
602,1,0.7456085807400507
603,1,2.823546202440749
604,2,2.386665659874482
605,2,2.1249119453961574
606,2,2.271457117023865
607,3,1.4337079192960198
608,2,1.7479600946056522
609,1,3.0604891685665043
610,2,1.9785469684510915
611,2,2.4075074381326798
612,2,1.0260131768849168
613,2,3.0717533692969687
614,2,1.760385823220761
615,1,2.099472226125392
616,1,0.3504283570706952
617,1,2.1596395220844693
618,2,2.149579019643055
619,2,0.8559154692483258
620,1,1.3854469169299535
621,1,0.4799001745562577
622,2,2.759994705170606
623,1,0.20087459844427982
624,1,0.009196314692566905
625,1,0.6087855611593946
626,1,1.8577615166842152
627,1,2.1016451246963928
628,2,1.2598302010851914
629,2,0.028746864670106044
630,3,2.0143394706078306
631,1,0.06822276875646059
632,2,1.2621635642337707
633,2,0.16896119355073602
634,1,1.9712944987947525
635,2,0.3831382643165187
636,3,0.2843562773786399
637,2,1.5174606593034168
638,2,0.2598254216106933
639,1,2.066368117571244
640,2,0.44720548082595
641,1,2.3422571349294743
642,1,2.3147791019373454
643,2,1.0373793920178715
644,2,2.5842926387721117
645,2,1.3597446649885694
646,3,1.2168622559485518
647,2,0.02210166961874256
648,3,3.2887256531908324
649,2,2.850644171641381
650,2,1.3987094451944442
651,2,1.4175635926954944
652,2,3.1614171017192767
653,2,1.5979780254763583
654,2,2.0905152893061163
655,2,1.7533753624195283
656,2,0.7790406654090822
657,2,2.1175036684721857
658,1,1.083947747885604
659,1,2.976683264967137
660,2,2.37382161526334
661,3,2.320559450552544
662,2,1.020266922624524
663,3,1.6456893329670872
664,2,1.398141282173013
665,3,1.0351165033456857
666,2,1.7981589384552292
667,3,2.0352270896005193
668,3,2.3349362096325943
669,2,1.4271198890285879
670,3,0.907968626050945
671,2,2.305106914339148
672,2,2.4319802484749173
673,1,0.3012845297888992
674,2,1.2833448932057923
675,1,0.6399928370917403
676,1,0.696595312498213
677,3,2.5452698678143815
678,1,1.8881014287578632
679,2,1.81082393353337
680,2,1.9445848906885876
681,1,0.7238519346878377
682,2,1.3462106047445859
683,3,2.5738036359456298
684,1,0.7066342903718742
685,1,0.23044023974894023
686,2,1.9353728084552648
687,1,3.134489184994201
688,2,1.4118881704373563
689,2,2.1540237942799383
690,2,3.32792918775236
691,2,2.0657793764255006
692,1,0.05437676510467436
693,3,1.6314616199952574
694,3,0.03872289310163897
695,3,1.2261184126380973
696,2,1.6945262322921064
697,3,2.0311325383063012
698,2,2.0328907647706487
699,2,0.42739026594983465
700,2,3.4157013185648637
701,2,1.254514550551082
702,1,0.6436310411095647
703,1,2.6659916780596054
704,1,0.43055848286913057
705,1,0.9901688128334757
706,1,2.1048138540129555
707,1,0.5083972505504373
708,1,0.44211098599410725
709,3,1.600116190347108
710,2,2.4185536664707383
711,2,2.372481259877127
712,2,3.2557900205440453
713,2,2.2693408498441494
714,2,2.351785398358977
715,1,1.6859452887368644
716,3,0.07460620235960315
717,1,0.2697345826135821
718,3,1.9735639883418843
719,1,1.350018395041591
720,2,1.5412167018846041
721,1,0.598252777214888
722,3,0.2443399306773437
723,2,1.3801756033153536
724,2,2.477205831429729
725,1,1.9374421297265811
726,2,1.6226151114128078
727,2,2.8660194074765215
728,2,1.374764933466863
729,1,0.12932658555648444
730,3,2.6963686404021696
731,1,0.37012244883540396
732,2,0.11993779099476745
733,1,0.6904003113276321
734,2,0.8334725648343357
735,2,0.4719323699914088
736,2,2.1572736815009206
737,1,2.6062677461268247
738,2,1.9452294897694402
739,1,2.208211732223953
740,2,2.5810490668441655
741,2,2.2949835952680147
742,3,3.10226503474851
743,2,2.0508770336505404
744,2,2.1824422808671997
745,2,1.9002553673834885
746,2,3.0385274868588628
747,3,0.30728614127970183
748,2,1.9231759688596162
749,2,2.866849620845223
750,2,2.41183276036552
751,1,2.2885544959496333
752,1,0.7158778026788227
753,1,0.9360402676872475
754,3,0.7376155237092721
755,1,0.14926796618406998
756,2,2.495899537199882
757,1,1.3064353890393443
758,3,0.15354476266429343
759,2,3.370435953745177
760,2,0.3085031163602459
761,1,1.8656876957081971
762,2,0.6631576268967593
763,1,1.5235373626564153
764,1,0.5929953751088259
765,1,1.272316463968941
766,1,1.4966205587744126
767,2,2.0858106295368377
768,3,2.5700176604843885
769,2,2.4657933623378137
770,2,0.19615747229138397
771,2,2.962880362207146
772,1,0.11160256576309659
773,2,2.21230290083024
774,2,1.5966282111188426
775,2,1.2472414000373115
776,3,1.6313570123921826
777,2,2.536151820655721
778,2,0.8948598163354194
779,2,0.552453556110081
780,2,2.777883667497094
781,1,0.5394069030674795
782,2,2.090209877933323
783,2,2.9327904785870635
784,1,0.07600886993315815
785,2,0.9675269087979449
786,1,2.381314719267028
787,2,1.9146162489741627
788,2,2.0469767181471306
789,1,1.2974906897498044
790,2,2.3140628451504455
791,3,1.967485836553879
792,2,2.0694937229246273
793,2,1.5895892234958273
794,2,2.1956586109104568
795,1,0.8468707993832985
796,1,0.4320630801885576
797,2,0.8046937805599645
798,2,2.1244055399791937
799,2,1.7415637740169314
800,2,2.0337496720899164
801,2,1.1604925420967327
802,2,1.7300491717589128
803,1,2.9293786468002487
804,1,2.307604460187128
805,1,0.4921984050642804
806,1,2.4134004088219116
807,1,0.19397886459795477
808,2,1.836195088602477
809,2,0.10487967838802328
810,2,1.0320711845127772
811,2,0.08489214673464877
812,2,1.1426690978559744
813,1,2.028885262958094
814,1,0.23094964110697555
815,1,0.3609860998983057
816,2,2.0937526384196654
817,2,2.033833724307463
818,2,2.0615125846519065
819,1,0.7272771032377274
820,2,1.4832773907289905
821,2,0.7978294778353355
822,2,2.4370676411938956
823,1,2.46403281219919
824,2,0.34831664933718454
825,2,2.086753966661159
826,2,2.4984640272156327
827,2,0.36316474191664744
828,2,0.10760684567497363
829,1,3.1823873463246732
830,1,1.5505182583246893
831,2,1.5402526879611205
832,3,1.423845881848892
833,1,3.435843305360056
834,2,1.4125952307985346
835,1,2.6701268203705926
836,1,0.17470775151878212
837,2,2.376977455017038
838,1,0.2397430422779181
839,3,2.2167466789956443
840,1,1.5189728218859075
841,2,2.2714716637986996
842,2,1.971962629609215
843,3,2.8464695067440506
844,1,0.3045109158908489
845,1,1.8536251606998353
846,2,1.6547551120855384
847,2,1.3035992816470947
848,3,2.0413159514455903
849,3,2.8736968896643367
850,1,0.5942319296193
851,3,2.9743188725647136
852,2,3.2874706274525436
853,2,2.034251168054368
854,1,0.8539659307748123
855,1,0.16108393556609016
856,1,1.9656145451547664
857,1,0.07477409269050068
858,1,1.6666921633065306
859,2,0.09612679063717183
860,2,1.7173273826972557
861,3,2.248133648769271
862,1,1.8760958593666983
863,1,0.05511111593673093
864,2,3.6436657541429485
865,1,2.798653481974375
866,3,0.7849308152211064
867,1,0.007519698868501645
868,1,2.180624921310701
869,2,0.8359797775834596
870,2,1.2499156473245174
871,1,2.561601723979247
872,2,0.018760877554172665
873,1,1.0953473327985077
874,1,1.7582515635061027
875,2,2.3569613370141966
876,1,1.1069614789152595
877,2,2.2766037458970123
878,1,1.100122547035078
879,1,1.5067271352934684
880,1,2.4682961906428313
881,2,2.8609715973924614
882,1,3.057186373501068
883,1,0.2972253060787281
884,2,2.3655185700690655
885,3,3.2064127331808048
886,2,1.7213864448176606
887,2,1.9781122364795838
888,1,2.8214738261885923
889,2,0.7474575187652404
890,1,1.9584045414929334
891,3,2.8915455668403687
892,1,1.0417384149915747
893,2,2.8866896169744662
894,1,1.4596571363778874
895,2,2.352332215244628
896,2,0.9387223391901884
897,2,2.364822852752839
898,2,2.2394577325681904
899,2,1.6134877672539703
900,2,1.910985952406437
901,3,2.4826952746019297
902,2,1.7446617411321717
903,2,2.458226986970937
904,1,1.0039300512189542
905,2,0.4297856337519858
906,1,0.1815046471880892
907,2,2.671261043940916
908,2,2.1466663337465994
909,2,2.568310131879179
910,2,2.718623750811124
911,2,0.6690201593623335
912,2,2.33194866139506
913,1,2.4593892344681167
914,2,2.34754335934069
915,1,1.06969010704514
916,3,0.24585350898054992
917,2,2.1841296280777294
918,2,0.8260536999097785
919,2,1.9156584101312801
920,1,0.5169022724745106
921,3,1.9463389225305578
922,2,1.4631007127854687
923,2,2.3019115134763157
924,1,0.3570183944454962
925,1,2.087181193048807
926,2,2.57480187776401
927,1,2.5560350868184414
928,1,3.1600086091856237
929,1,1.7267529123703886
930,2,2.2159866603301857
931,3,2.331674705389935
932,2,0.27347469664345314
933,2,1.8413192608720064
934,2,2.790405008463523
935,3,1.5079766775554362
936,1,2.7233644211749466
937,2,2.7878439726126008
938,1,2.2532073314156893
939,1,0.15683201939498684
940,2,2.5672945575594714
941,3,2.676311466088362
942,2,2.933573894627202
943,2,2.722028671862359
944,3,0.6680564788011703
945,1,0.8367021711157359
946,2,1.592254492596832
947,3,2.020113237947766
948,1,0.03352997098689162
949,2,0.5672666743916676
950,1,0.2741615868856349
951,1,2.60442912520176
952,3,2.2759698355249927
953,2,1.6802238855248786
954,1,2.811105880309169
955,1,2.4443054668677417
956,2,2.3785993498742624
957,1,0.1685413323160527
958,3,0.7530555451737436
959,2,2.5915948882058712
960,1,3.0489401727511374
961,1,1.8519326575963901
962,2,2.3526628054365335
963,2,3.0724556757551555
964,2,2.885392887146826
965,2,2.6400246109759653
966,1,0.05168828885557915
967,1,1.5488064717643997
968,2,1.8408757797742736
969,2,0.34620365632142663
970,1,2.1334217882758564
971,2,0.531380520165101
972,1,0.3121521640322219
973,1,0.09321264420095852
974,1,0.05231195068191047
975,3,0.09079983203755332
976,2,2.3683907105068216
977,2,1.8546260950524072
978,2,1.7671090941383443
979,2,2.8196269941853096
980,3,3.691866560752723
981,2,2.2311001792022958
982,2,1.9674999636656945
983,1,0.24927970501401775
984,2,2.418027821623262
985,1,2.1802437742732033
986,2,0.48681321923199805
987,3,2.6825176339634185
988,2,0.08281031697322119
989,2,2.202743115734543
990,2,1.5347287863003019
991,2,1.826818728947534
992,2,1.6252246207534988
993,2,3.1043526718156835
994,2,2.263738997110739
995,2,1.2405429158718915
996,1,1.8875131730801287
997,2,0.8584437614784808
998,2,2.7379239720909148
999,1,1.9113203369351242
1000,1,1.5436420178616734
1001,3,1.1550998093053992
1002,1,0.6538659908435187
1003,2,2.0864740731881923
1004,2,0.3594109803354488
1005,2,1.3934284590072832
1006,1,2.5339498225916
1007,2,1.9788194637009897
1008,1,2.696379649113516
1009,2,1.1442810018636609
1010,2,0.2971433911266675
1011,2,2.6950090494677754
1012,3,1.3110271046418218
1013,2,0.6320563666476641
1014,1,0.5260527293548934
1015,1,2.6894536586040703
1016,2,1.6785446290797523
1017,2,2.6399293337210614
1018,1,0.9417270985594486
1019,2,1.8345504586707913
1020,1,0.9304504954536509
1021,2,2.179732182312222
1022,1,1.8246399215958446
1023,2,0.7942177777894736
1024,2,2.259606194771307
1025,3,2.7845890185116122
1026,2,1.0641541437402686
1027,1,1.5083003041813612
1028,1,2.026263992732519
1029,2,2.162956192501319
1030,2,1.756276819038864
1031,1,0.6821964880710054
1032,2,3.22568232347865
1033,1,2.7686627810142364
1034,1,0.3328950401961906
1035,1,0.23061946179093604
1036,1,2.38900787943803
1037,2,1.2665080768862684
1038,2,2.181311075589202
1039,2,1.8581353834307683
1040,2,0.9036375011854542
1041,2,2.3109287857911456
1042,2,2.5171651703503715
1043,2,0.24573539050850382
1044,2,1.8485202666416165
1045,3,2.105177187444792
1046,2,2.4671111470416056
1047,2,0.22505238989603796
1048,3,0.5579956613262236
1049,2,2.9092812750409416
1050,2,0.7733915728622833
1051,2,1.3106484298720666
1052,2,1.3542493426583053
1053,2,2.7025103203006053
1054,2,0.7897393312059378
1055,2,1.59931053450647
1056,1,1.2512441117821989
1057,2,1.567185595606688
1058,1,2.842524199541804
1059,2,1.7524059822080353
1060,2,2.5735040262517366
1061,1,2.944408867149525
1062,2,1.281406694817315
1063,1,1.0184012384532195
1064,2,1.2628193216617578
1065,1,2.105244187099135
1066,1,0.37093058894052755
1067,2,1.1798886064285663
1068,1,0.9432335434197259
1069,2,2.5720712501611995
1070,2,1.8286359730409778
1071,2,2.3783960402787794
1072,2,2.9657556614008773
1073,1,0.09237934885241507
1074,1,1.3521657393899467
1075,2,1.4681052977743057
1076,1,1.1995795494975114
1077,1,0.16680675874017514
1078,1,2.1808165555884433
1079,2,0.8764436719139543
1080,3,1.7464683622824166
1081,1,2.504612094099573
1082,1,0.8454290278858719
1083,2,1.7082349892503135
1084,2,2.9616434719273546
1085,1,1.7160719048124489
1086,1,2.571874928937135
1087,1,0.683190140027569
